0,1,acquaintance,2
85,274,acquaintance,52
85,322,colleague,49
85,323,acquaintance,62
86,175,colleague,72
86,177,acquaintance,78
86,225,family,21
86,227,friend,7
86,278,colleague,32
87,136,acquaintance,94
87,161,acquaintance,41
87,213,colleague,26
87,246,family,95
87,291,friend,80
87,308,friend,11
87,315,friend,65
87,322,acquaintance,40
87,339,family,90
88,106,family,73
88,126,friend,92
88,130,friend,6
88,164,acquaintance,71
88,178,family,99
88,186,acquaintance,33
88,236,family,34
88,242,friend,5
88,303,friend,26
88,322,colleague,80
88,336,family,95
89,95,family,92
89,147,friend,47
89,219,acquaintance,25
89,319,acquaintance,96
89,327,acquaintance,44
90,179,friend,100
91,110,acquaintance,96
91,193,colleague,13
91,201,family,93
91,245,family,52
91,259,acquaintance,23
91,264,acquaintance,28
92,94,family,46
92,101,family,67
92,180,friend,7
92,187,colleague,23
92,194,friend,55
92,196,friend,32
92,204,acquaintance,12
92,242,acquaintance,6
92,249,family,72
92,254,acquaintance,30
92,266,colleague,67
92,299,family,22
92,302,friend,63
92,330,family,90
92,346,colleague,39
93,111,acquaintance,45
93,137,family,86
93,167,family,55
93,310,family,88
93,337,acquaintance,98
94,101,acquaintance,15
94,180,acquaintance,69
94,187,colleague,65
94,194,acquaintance,22
94,204,friend,36
94,242,family,88
94,249,acquaintance,88
94,254,family,61
94,266,colleague,79
94,299,colleague,9
94,300,acquaintance,16
94,302,colleague,95
94,315,colleague,51
94,320,family,71
94,330,friend,62
94,346,friend,34
95,147,colleague,10
95,319,family,12
95,327,acquaintance,2
96,133,family,40
96,190,friend,11
96,213,acquaintance,39
96,224,colleague,13
96,274,family,83
96,314,acquaintance,28
96,323,acquaintance,78
97,182,friend,76
97,230,family,81
98,103,colleague,65
98,104,friend,48
98,109,acquaintance,76
98,113,friend,76
98,118,friend,54
98,119,acquaintance,60
98,122,acquaintance,80
98,123,colleague,62
98,128,colleague,100
98,141,friend,90
98,148,friend,70
98,170,acquaintance,85
98,172,family,40
98,186,family,36
98,199,friend,78
98,200,colleague,46
98,203,family,69
98,211,colleague,2
98,223,friend,69
98,238,family,50
98,239,acquaintance,100
98,252,friend,31
98,258,colleague,28
98,261,friend,40
98,265,friend,73
98,271,family,87
98,272,colleague,48
98,276,colleague,86
98,277,friend,85
98,280,colleague,70
98,285,acquaintance,47
98,291,colleague,3
98,304,friend,42
98,313,acquaintance,10
98,315,colleague,62
98,325,friend,31
98,331,acquaintance,92
98,332,family,81
98,342,acquaintance,20
99,102,acquaintance,17
99,131,acquaintance,4
99,143,acquaintance,82
99,175,acquaintance,30
99,177,friend,55
99,225,friend,26
99,227,colleague,62
99,263,family,84
99,278,family,24
99,296,family,96
100,119,acquaintance,88
100,150,friend,55
100,163,acquaintance,10
100,189,family,57
100,217,acquaintance,82
100,269,colleague,49
100,323,friend,55
101,180,acquaintance,100
101,187,colleague,96
101,194,colleague,3
101,204,colleague,89
101,242,friend,14
101,249,colleague,46
101,254,family,81
101,266,acquaintance,91
101,299,acquaintance,55
101,302,family,77
101,317,friend,53
101,330,acquaintance,56
101,346,acquaintance,94
102,175,family,71
102,227,colleague,50
102,263,acquaintance,27
102,296,family,91
103,136,friend,44
103,169,colleague,52
103,172,acquaintance,12
103,185,family,7
103,200,acquaintance,34
103,211,acquaintance,71
103,252,family,90
103,271,acquaintance,84
103,285,family,97
103,323,colleague,8
103,339,friend,62
104,109,family,78
104,113,family,76
104,122,friend,71
104,123,family,44
104,128,friend,93
104,142,colleague,56
104,169,acquaintance,94
104,186,family,5
104,188,friend,48
104,200,family,42
104,203,colleague,10
104,212,family,12
104,239,colleague,39
104,252,family,13
104,271,family,73
104,277,acquaintance,7
104,295,friend,14
104,303,family,70
104,318,friend,61
104,322,acquaintance,87
104,325,acquaintance,3
104,332,family,8
104,344,colleague,45
105,119,friend,25
105,148,acquaintance,55
105,236,friend,28
105,257,colleague,26
105,272,colleague,63
105,277,friend,16
105,280,family,5
105,315,colleague,80
106,169,acquaintance,1
106,231,family,38
106,238,colleague,9
106,329,friend,23
106,332,acquaintance,17
107,171,friend,68
107,348,colleague,76
107,353,friend,17
107,363,acquaintance,55
107,366,friend,78
107,376,colleague,63
107,389,colleague,77
107,414,family,79
107,420,family,26
107,428,family,98
107,475,colleague,15
107,483,acquaintance,73
107,484,colleague,28
107,517,family,35
107,526,colleague,83
107,538,friend,45
107,563,family,98
107,566,colleague,13
107,580,acquaintance,12
107,596,friend,40
107,601,friend,77
107,606,friend,44
107,629,friend,74
107,637,family,24
107,641,acquaintance,86
107,649,friend,75
107,651,friend,31
107,896,family,61
107,897,friend,22
107,898,acquaintance,54
107,899,colleague,96
107,900,acquaintance,14
107,901,friend,53
107,902,acquaintance,4
107,903,colleague,28
107,904,colleague,5
107,905,family,53
107,906,acquaintance,32
107,907,acquaintance,67
107,908,colleague,91
107,909,friend,95
107,910,acquaintance,59
107,911,family,81
107,912,friend,32
107,913,colleague,46
107,914,acquaintance,92
107,915,family,57
107,916,friend,95
107,917,friend,14
107,918,family,44
107,919,friend,88
107,920,acquaintance,35
107,921,friend,69
107,922,friend,59
107,923,family,91
107,924,colleague,92
107,925,family,68
107,926,family,89
107,927,acquaintance,98
107,928,colleague,53
107,929,acquaintance,69
107,930,acquaintance,74
107,931,friend,35
107,932,colleague,100
107,933,colleague,56
107,934,family,99
107,935,acquaintance,95
107,936,acquaintance,97
107,937,acquaintance,28
107,938,friend,49
107,939,colleague,64
107,940,family,72
107,941,friend,48
107,942,family,97
107,943,friend,85
107,944,acquaintance,1
107,945,family,71
107,946,friend,7
107,947,colleague,66
107,948,friend,94
107,949,friend,17
107,950,friend,97
107,951,colleague,47
107,952,family,60
107,953,friend,36
107,954,family,92
107,955,friend,24
107,956,family,16
107,957,acquaintance,56
107,958,friend,37
107,959,family,52
107,960,acquaintance,17
107,961,family,75
107,962,friend,97
107,963,colleague,64
107,964,acquaintance,54
107,965,colleague,33
107,966,family,87
107,967,colleague,7
107,968,colleague,9
107,969,colleague,55
107,970,acquaintance,19
107,971,friend,23
107,972,colleague,24
107,973,family,31
107,974,friend,60
107,975,friend,9
107,976,friend,69
107,977,family,92
107,978,friend,80
107,979,friend,59
107,980,colleague,68
107,981,acquaintance,12
107,982,colleague,64
107,983,colleague,25
107,984,family,85
107,985,family,53
107,986,friend,7
107,987,colleague,75
107,988,family,67
107,989,family,32
107,990,family,4
107,991,family,52
107,992,friend,13
107,993,friend,93
107,994,friend,3
107,995,acquaintance,82
107,996,acquaintance,81
107,997,acquaintance,15
107,998,family,42
107,999,acquaintance,43
107,1000,acquaintance,87
107,1001,friend,35
107,1002,friend,37
107,1003,acquaintance,81
107,1004,family,40
107,1005,family,89
107,1006,acquaintance,100
107,1007,acquaintance,91
107,1008,colleague,74
107,1009,friend,23
107,1010,family,5
107,1011,friend,56
107,1012,acquaintance,97
107,1013,family,35
107,1014,colleague,48
107,1015,friend,80
107,1016,acquaintance,24
107,1017,family,48
107,1018,friend,41
107,1019,family,85
107,1020,family,18
107,1021,acquaintance,97
107,1022,friend,37
107,1023,friend,80
107,1024,acquaintance,69
107,1025,family,50
107,1026,friend,53
107,1027,colleague,10
107,1028,friend,93
107,1029,family,36
107,1030,colleague,25
107,1031,colleague,43
107,1032,family,33
107,1033,colleague,87
107,1034,friend,7
107,1035,family,34
107,1036,family,82
107,1037,family,10
107,1038,friend,88
107,1039,colleague,70
107,1040,colleague,66
107,1041,family,8
107,1042,family,12
107,1043,acquaintance,20
107,1044,acquaintance,100
107,1045,family,90
107,1046,colleague,55
107,1047,acquaintance,1
107,1048,family,31
107,1049,acquaintance,54
107,1050,acquaintance,4
107,1051,acquaintance,57
107,1052,family,81
107,1053,family,59
107,1054,acquaintance,37
107,1055,acquaintance,36
107,1056,colleague,37
107,1057,acquaintance,31
107,1058,friend,50
107,1059,colleague,20
107,1060,family,49
107,1061,family,86
107,1062,family,95
107,1063,friend,51
107,1064,family,97
107,1065,acquaintance,16
107,1066,colleague,1
107,1067,colleague,85
107,1068,family,18
107,1069,colleague,70
107,1070,colleague,13
107,1071,family,87
107,1072,family,15
107,1073,family,42
107,1074,friend,24
107,1075,colleague,80
107,1076,acquaintance,70
107,1077,friend,45
107,1078,acquaintance,47
107,1079,family,61
107,1080,family,12
107,1081,family,2
107,1082,friend,70
107,1083,family,61
107,1084,family,87
107,1085,friend,6
107,1086,acquaintance,89
107,1087,friend,22
107,1088,colleague,33
107,1089,acquaintance,91
107,1090,colleague,98
107,1091,acquaintance,27
107,1092,acquaintance,45
107,1093,acquaintance,47
107,1094,friend,66
107,1095,acquaintance,51
107,1096,family,34
107,1097,family,25
107,1098,acquaintance,60
107,1099,family,23
107,1100,family,68
107,1101,colleague,93
107,1102,family,71
107,1103,friend,12
107,1104,acquaintance,95
107,1105,friend,53
107,1106,colleague,93
107,1107,colleague,20
107,1108,colleague,38
107,1109,friend,96
107,1110,acquaintance,41
107,1111,friend,71
107,1112,colleague,13
107,1113,family,89
107,1114,family,91
107,1115,colleague,61
107,1116,acquaintance,72
107,1117,colleague,46
107,1118,acquaintance,15
107,1119,family,63
107,1120,acquaintance,57
107,1121,friend,18
107,1122,family,22
107,1123,friend,12
107,1124,family,98
107,1125,friend,61
107,1126,friend,96
107,1127,family,23
107,1128,acquaintance,11
107,1129,family,10
107,1130,friend,39
107,1131,family,31
107,1132,acquaintance,10
107,1133,colleague,67
107,1134,acquaintance,22
107,1135,acquaintance,46
107,1136,acquaintance,28
107,1137,family,89
107,1138,acquaintance,44
107,1139,friend,99
107,1140,friend,89
107,1141,friend,59
107,1142,family,20
107,1143,friend,75
107,1144,family,73
107,1145,acquaintance,50
107,1146,friend,73
107,1147,family,75
107,1148,acquaintance,2
107,1149,family,35
107,1150,friend,67
107,1151,acquaintance,32
107,1152,friend,77
107,1153,friend,25
107,1154,colleague,45
107,1155,colleague,31
107,1156,family,8
107,1157,family,29
107,1158,friend,22
107,1159,friend,100
107,1160,acquaintance,74
107,1161,friend,40
107,1162,family,90
107,1163,colleague,51
107,1164,friend,11
107,1165,acquaintance,96
107,1166,acquaintance,54
107,1167,colleague,10
107,1168,acquaintance,100
107,1169,colleague,87
107,1170,acquaintance,8
107,1171,acquaintance,62
107,1172,family,63
107,1173,friend,74
107,1174,friend,74
107,1175,friend,97
107,1176,family,47
107,1177,colleague,42
107,1178,friend,14
107,1179,friend,57
107,1180,friend,6
107,1181,colleague,65
107,1182,colleague,7
107,1183,acquaintance,24
107,1184,colleague,61
107,1185,acquaintance,91
107,1186,acquaintance,83
107,1187,friend,79
107,1188,colleague,6
107,1189,friend,91
107,1190,family,72
107,1191,colleague,100
107,1192,friend,34
107,1193,acquaintance,42
107,1194,friend,30
107,1195,acquaintance,44
107,1196,friend,41
107,1197,friend,88
107,1198,friend,74
107,1199,colleague,23
107,1200,colleague,69
107,1201,colleague,83
107,1202,family,13
107,1203,family,73
107,1204,friend,3
107,1205,family,36
107,1206,colleague,5
107,1207,friend,25
107,1208,friend,13
107,1209,family,40
107,1210,colleague,89
107,1211,colleague,24
107,1212,family,2
107,1213,acquaintance,47
107,1214,family,37
107,1215,friend,91
107,1216,friend,9
107,1217,acquaintance,97
107,1218,family,36
107,1219,colleague,5
107,1220,colleague,13
107,1221,family,3
107,1222,colleague,21
107,1223,friend,85
107,1224,family,42
107,1225,family,61
107,1226,colleague,14
107,1227,colleague,1
107,1228,acquaintance,80
107,1229,friend,78
107,1230,friend,71
107,1231,acquaintance,33
107,1232,acquaintance,69
107,1233,colleague,32
107,1234,acquaintance,64
107,1235,family,75
107,1236,colleague,49
107,1237,acquaintance,35
107,1238,friend,82
107,1239,family,8
107,1240,friend,74
107,1241,family,40
107,1242,colleague,35
107,1243,colleague,31
107,1244,family,22
107,1245,colleague,3
107,1246,family,58
107,1247,family,25
107,1248,friend,85
107,1249,friend,98
107,1250,family,61
107,1251,friend,89
107,1252,friend,52
107,1253,colleague,17
107,1254,friend,91
107,1255,acquaintance,18
107,1256,acquaintance,36
107,1257,family,60
107,1258,friend,34
107,1259,family,12
107,1260,family,69
107,1261,acquaintance,48
107,1262,friend,93
107,1263,acquaintance,72
107,1264,colleague,51
107,1265,acquaintance,30
107,1266,acquaintance,68
107,1267,family,97
107,1268,acquaintance,66
107,1269,colleague,29
107,1270,friend,41
107,1271,friend,72
107,1272,acquaintance,62
107,1273,family,23
107,1274,colleague,91
107,1275,acquaintance,67
107,1276,acquaintance,37
107,1277,family,47
107,1278,family,74
107,1279,acquaintance,38
107,1280,family,69
107,1281,acquaintance,86
107,1282,family,65
107,1283,friend,94
107,1284,friend,76
107,1285,colleague,25
107,1286,friend,68
107,1287,acquaintance,99
107,1288,friend,43
107,1289,colleague,23
107,1290,acquaintance,70
107,1291,friend,18
107,1292,family,67
107,1293,colleague,76
107,1294,friend,44
107,1295,colleague,17
107,1296,acquaintance,54
107,1297,friend,46
107,1298,colleague,17
107,1299,friend,75
107,1300,family,69
107,1301,family,23
107,1302,colleague,85
107,1303,family,19
107,1304,acquaintance,29
107,1305,friend,84
107,1306,colleague,97
107,1307,friend,40
107,1308,colleague,28
107,1309,colleague,77
107,1310,friend,36
107,1311,friend,10
107,1312,colleague,74
107,1313,acquaintance,50
107,1314,colleague,16
107,1315,family,53
107,1316,acquaintance,28
107,1317,colleague,55
107,1318,friend,81
107,1319,colleague,21
107,1320,acquaintance,35
107,1321,colleague,43
107,1322,friend,75
107,1323,family,30
107,1324,colleague,83
107,1325,family,36
107,1326,family,92
107,1327,family,18
107,1328,family,88
107,1329,family,39
107,1330,colleague,59
107,1331,acquaintance,60
107,1332,friend,43
107,1333,acquaintance,85
107,1334,acquaintance,95
107,1335,acquaintance,80
107,1336,acquaintance,91
107,1337,family,64
107,1338,family,93
107,1339,friend,57
107,1340,family,66
107,1341,acquaintance,11
107,1342,friend,78
107,1343,family,22
107,1344,acquaintance,2
107,1345,acquaintance,74
107,1346,acquaintance,51
107,1347,friend,86
107,1348,acquaintance,33
107,1349,family,82
107,1350,friend,58
107,1351,friend,86
107,1352,family,100
107,1353,friend,71
107,1354,acquaintance,100
107,1355,family,78
107,1356,acquaintance,17
107,1357,family,62
107,1358,friend,16
107,1359,colleague,53
107,1360,colleague,16
107,1361,colleague,13
107,1362,acquaintance,11
107,1363,family,57
107,1364,family,96
107,1365,friend,59
107,1366,colleague,72
107,1367,family,59
107,1368,family,15
107,1369,colleague,98
107,1370,colleague,16
107,1371,acquaintance,91
107,1372,colleague,72
107,1373,family,38
107,1374,colleague,22
107,1375,friend,97
107,1376,colleague,30
107,1377,acquaintance,24
107,1378,friend,88
107,1379,colleague,68
107,1380,family,70
107,1381,acquaintance,44
107,1382,friend,10
107,1383,family,76
107,1384,family,10
107,1385,family,52
107,1386,family,69
107,1387,family,83
107,1388,colleague,92
107,1389,friend,43
107,1390,acquaintance,53
107,1391,colleague,24
107,1392,acquaintance,34
107,1393,acquaintance,85
107,1394,family,36
107,1395,acquaintance,94
107,1396,family,63
107,1397,friend,17
107,1398,family,49
107,1399,colleague,36
107,1400,colleague,51
107,1401,acquaintance,22
107,1402,acquaintance,57
107,1403,acquaintance,70
107,1404,family,45
107,1405,acquaintance,94
107,1406,colleague,69
107,1407,acquaintance,3
107,1408,acquaintance,67
107,1409,colleague,34
107,1410,acquaintance,77
107,1411,colleague,4
107,1412,colleague,72
107,1413,friend,99
107,1414,family,74
107,1415,acquaintance,86
107,1416,family,61
107,1417,colleague,29
107,1418,family,87
107,1419,friend,52
107,1420,friend,81
107,1421,colleague,3
107,1422,friend,75
107,1423,friend,93
107,1424,friend,17
107,1425,friend,47
107,1426,friend,54
107,1427,colleague,22
107,1428,family,5
107,1429,friend,75
107,1430,colleague,89
107,1431,acquaintance,31
107,1432,friend,54
107,1433,family,37
107,1434,acquaintance,16
107,1435,friend,21
107,1436,family,74
107,1437,friend,67
107,1438,colleague,79
107,1439,colleague,96
107,1440,acquaintance,71
107,1441,friend,28
107,1442,colleague,78
107,1443,family,74
107,1444,friend,54
107,1445,family,20
107,1446,family,74
107,1447,colleague,64
107,1448,friend,61
107,1449,friend,63
107,1450,acquaintance,36
107,1451,family,47
107,1452,family,19
107,1453,acquaintance,18
107,1454,colleague,73
107,1455,family,67
107,1456,colleague,39
107,1457,acquaintance,97
107,1458,family,2
107,1459,colleague,98
107,1460,acquaintance,85
107,1461,colleague,77
107,1462,friend,39
107,1463,family,73
107,1464,family,16
107,1465,friend,38
107,1466,family,25
107,1467,friend,41
107,1468,family,7
107,1469,friend,37
107,1470,friend,15
107,1471,friend,28
107,1472,acquaintance,31
107,1473,colleague,29
107,1474,acquaintance,62
107,1475,acquaintance,85
107,1476,colleague,29
107,1477,family,68
107,1478,family,82
107,1479,friend,58
107,1480,colleague,30
107,1481,colleague,77
107,1482,family,71
107,1483,friend,89
107,1484,acquaintance,35
107,1485,acquaintance,40
107,1486,family,29
107,1487,friend,55
107,1488,friend,95
107,1489,friend,1
107,1490,acquaintance,42
107,1491,acquaintance,41
107,1492,family,12
107,1493,friend,43
107,1494,friend,86
107,1495,family,1
107,1496,colleague,77
107,1497,colleague,53
107,1498,colleague,49
107,1499,family,57
107,1500,acquaintance,11
107,1501,friend,16
107,1502,acquaintance,86
107,1503,colleague,39
107,1504,colleague,92
107,1505,friend,25
107,1506,family,20
107,1507,acquaintance,14
107,1508,acquaintance,97
107,1509,friend,89
107,1510,colleague,10
107,1511,colleague,28
107,1512,acquaintance,4
107,1513,family,91
107,1514,colleague,97
107,1515,family,9
107,1516,acquaintance,40
107,1517,friend,25
107,1518,family,29
107,1519,acquaintance,35
107,1520,family,33
107,1521,colleague,95
107,1522,colleague,72
107,1523,colleague,29
107,1524,acquaintance,41
107,1525,acquaintance,52
107,1526,friend,63
107,1527,colleague,66
107,1528,acquaintance,93
107,1529,acquaintance,39
107,1530,acquaintance,59
107,1531,colleague,75
107,1532,family,98
107,1533,family,48
107,1534,acquaintance,65
107,1535,friend,74
107,1536,friend,20
107,1537,acquaintance,61
107,1538,colleague,47
107,1539,colleague,96
107,1540,friend,57
107,1541,acquaintance,12
107,1542,friend,89
107,1543,friend,58
107,1544,colleague,55
107,1545,acquaintance,50
107,1546,friend,100
107,1547,acquaintance,68
